  ra              dec             W(C18O)       AV               AV_sig          AV_n   N(C18O)           N(H2)              X(C18O)              W(N2H)         
  64.1875215484   28.3613611111   0.49795       2.79427457226    1.48813064639   15.0   4.9366763E14      2.62661809792E21   1.87948004467E-7     0.0357429      
  64.1875215484   28.3717777778   0.1311        2.77818157035    1.46274154245   17.0   1.2997254E14      2.61149067613E21   4.97694826897E-8     0.1702042      
  64.1875215484   28.3821944444   0.0996226     2.92068641367    1.45932471393   19.0   9.876584564E13    2.74544522885E21   3.5974436715E-8      0.2888388      
  64.1875215484   28.3926111111   0.28928       3.1298963234     1.46757794201   20.0   2.86792192E14     2.94210254399E21   9.74786526681E-8     0.14389495     
  64.1875215484   28.4030277778   0.59324       3.33440248655    1.4787128947    20.0   5.88138136E14     3.13433833736E21   1.87643474538E-7     0.0604199      
  64.1875215484   28.4134444444   0.31915       3.45042338413    1.4873635507    22.0   3.1640531E14      3.24339798108E21   9.75536495509E-8     0.09699459     
  64.1875215484   28.4238611111   0.40118       3.53080469716    1.50374515055   25.0   3.97729852E14     3.31895641533E21   1.19835816512E-7     -0.19500207    
  64.1875215484   28.4342777778   0.51286       3.50131787911    1.51638067409   22.0   5.08449404E14     3.29123880636E21   1.5448572222E-7      -0.1878807     
  64.1875215484   28.4446944444   0.44695       3.44437329859    1.52300838451   22.0   4.4310623E14      3.23771090067E21   1.36857873848E-7     -0.0141774     
  64.1875215484   28.4551111111   0.47039       3.37310308954    1.53307303389   19.0   4.66344646E14     3.17071690417E21   1.47078613479E-7     0.12470638     
  64.1875215484   28.4655277778   0.65094       3.25523930161    1.52496951353   16.0   6.45341916E14     3.05992494351E21   2.10901224021E-7     -0.0886012     
  64.1875215484   28.4759444444   0.47034       3.08399394126    1.51121377494   17.0   4.66295076E14     2.89895430478E21   1.60849405329E-7     -0.3377865     
  64.1875215484   28.4863611111   0.47054       2.92264088458    1.49074112343   18.0   4.66493356E14     2.7472824315E21    1.69801746865E-7     -0.2513523     
  64.1875215484   28.4967777778   0.43646       2.80722286911    1.47142775725   18.0   4.32706444E14     2.63878949697E21   1.63979144414E-7     -0.0824618     
  64.1875215484   28.5071944444   0.28314       2.80341354686    1.44787733368   15.0   2.80704996E14     2.63520873405E21   1.06520972086E-7     0.072947       
  64.1875215484   28.5176111111   0.21175       2.97012770141    1.45389691552   19.0   2.0992895E14      2.79192003932E21   7.5191605434E-8      0.3526596      
  64.1875215484   28.5280277778   0.16013       3.11802016614    1.45675085589   19.0   1.58752882E14     2.93093895617E21   5.41645132751E-8     0.2352178      
  64.1875215484   28.5384444444   0.0435539     3.13215996989    1.46604052668   18.0   4.317933646E13    2.94423037169E21   1.46657465649E-8     -0.1355037     
  64.1875215484   28.5488611111   -0.0585367    3.3046524052     1.47584302213   20.0   -5.803328438E13   3.10637326089E21   -1.86820061551E-8    -0.2755319     
  64.1992781446   27.6946944444   0.15107       1.42999888221    1.53179858279   23.0   1.49770798E14     1.34419894927E21   1.11420112388E-7     0.0183101      
  64.1992781446   27.7051111111   0.15954       1.25635984796    1.53498175396   25.0   1.58167956E14     1.18097825708E21   1.33929608823E-7     -0.035465      
  64.1992781446   27.7155277778   0.0682064     1.20792404448    1.53716756877   26.0   6.761982496E13    1.13544860181E21   5.95534001732E-8     -0.0789329     
  64.1992781446   27.7259444444   0.0199257     1.17496684895    1.53917004565   22.0   1.975433898E13    1.10446883802E21   1.7885827377E-8      -0.1170538     
  64.1992781446   27.7363611111   -0.0764446    1.23315270632    1.54306178505   26.0   -7.578717644E13   1.15916354394E21   -6.53809178488E-8    -0.3520514     
  64.1992781446   27.7467777778   -0.0781986    1.3297504018     1.54766651896   22.0   -7.752609204E13   1.24996537769E21   -6.20225915243E-8    -0.2367776     
  64.1992781446   27.7571944444   -0.0518554    1.50751099906    1.55500478049   23.0   -5.140944356E13   1.41706033911E21   -3.6278937559E-8     -0.15631323    
  64.1992781446   27.7676111111   -0.11427      1.56952615832    1.56654037467   25.0   -1.13287278E14    1.47535458882E21   -7.67864748302E-8    -0.102506      
  64.1992781446   27.7780277778   -0.00679545   1.56921970303    1.56235566838   20.0   -6.73700913E12    1.47506652085E21   -4.56725783873E-9    0.108454       
  64.1992781446   27.7884444444   0.0901324     1.44446411607    1.55049011265   19.0   8.935726136E13    1.35779626911E21   6.5810507359E-8      0.2690117      
  64.1992781446   27.7988611111   0.11078       1.28402212052    1.53169575692   18.0   1.09827292E14     1.20698079329E21   9.09934048749E-8     0.1246544      
  64.1992781446   27.8092777778   0.2652        1.25396471511    1.51766466316   19.0   2.6291928E14      1.1787268322E21    2.23053614135E-7     -0.0244203     
  64.1992781446   27.8196944444   0.53685       1.3174067055     1.50461650118   16.0   5.3223309E14      1.23836230317E21   4.29787864697E-7     -0.1262319     
  64.1992781446   27.8301111111   0.5407        1.56820856312    1.51030690366   19.0   5.3604998E14      1.47411604933E21   3.63641641541E-7     -0.2344877     
  64.1992781446   27.8405277778   0.42351       1.90758887444    1.52862177169   19.0   4.19867814E14     1.79313354197E21   2.34153120318E-7     -0.1031734     
  64.1992781446   27.8509444444   0.61945       2.15314246644    1.55159610139   15.0   6.1412273E14      2.02395391845E21   3.03427229445E-7     -0.12932       
  64.1992781446   27.8613611111   0.56292       2.01011722351    1.5536879333    17.0   5.58078888E14     1.8895101901E21    2.9535637909E-7      -0.1054728     
  64.1992781446   27.8717777778   0.26314       1.84032001113    1.54754157436   16.0   2.60876996E14     1.72990081047E21   1.50804597825E-7     -0.0682485     
  64.1992781446   27.8821944444   0.17226       1.65077092276    1.52611836457   16.0   1.70778564E14     1.5517246674E21    1.10057259247E-7     -0.0523482     
  64.1992781446   28.1946944444   0.34428       2.96106885139    1.52419328776   17.0   3.41319192E14     2.78340472031E21   1.22626504694E-7     -0.2502984     
  64.1992781446   28.2051111111   0.44388       2.86001607937    1.53861697146   13.0   4.40062632E14     2.6884151146E21    1.63688497959E-7     -0.24082629    
  64.1992781446   28.2155277778   0.50323       3.03471226694    1.534491084     13.0   4.98902222E14     2.85262953093E21   1.74892048404E-7     -0.125741      
  64.1992781446   28.2259444444   0.53476       3.45882351721    1.52429554567   15.0   5.30161064E14     3.25129410618E21   1.63061552319E-7     0.0033493      
  64.1992781446   28.2363611111   0.73161       4.08224501834    1.4985415229    15.0   7.25318154E14     3.83731031724E21   1.890173309E-7       0.1104778      
  64.1992781446   28.2467777778   1.1788        4.63917140594    1.4721644065    11.0   1.16866232E15     4.36082112158E21   2.67991345533E-7     0.1736464      
  64.1992781446   28.2571944444   1.2899        4.81077813081    1.46075083016   11.0   1.27880686E15     4.52213144296E21   2.82788520442E-7     0.0018728      
  64.1992781446   28.2676111111   0.99663       4.77320568913    1.46823778041   9.0    9.88058982E14     4.48681334778E21   2.20213970454E-7     -0.0465332     
  64.1992781446   28.2780277778   1.1878        4.80861697796    1.49941729637   9.0    1.17758492E15     4.52009995928E21   2.60521875757E-7     -0.0504986     
  64.1992781446   28.2884444444   1.25          4.77090028887    1.54908688447   11.0   1.23925E15        4.48464627154E21   2.7633171603E-7      -0.1325808     
  64.1992781446   28.2988611111   0.93293       4.91347612445    1.62274370911   11.0   9.24906802E14     4.61866755699E21   2.0025403227E-7      -0.1045199     
  64.1992781446   28.3092777778   0.99239       4.83615295141    1.64382887961   10.0   9.83855446E14     4.54598377432E21   2.16422999914E-7     0.2174757      
  64.1992781446   28.3196944444   1.1709        4.64544841152    1.64428764425   9.0    1.16083026E15     4.36672150683E21   2.65835652259E-7     0.1518907      
  64.1992781446   28.3301111111   0.82518       4.43416305841    1.63075876353   10.0   8.18083452E14     4.16811327491E21   1.96271885633E-7     -0.00177268    
  64.1992781446   28.3405277778   0.54423       4.06690930052    1.59988181547   11.0   5.39549622E14     3.82289474249E21   1.41136405353E-7     0.0033128      
  64.1992781446   28.3509444444   0.58292       3.83062698478    1.56154862655   15.0   5.77906888E14     3.60078936569E21   1.60494499763E-7     -0.13608784    
  64.1992781446   28.3613611111   0.38832       3.58336223727    1.51875036436   16.0   3.84980448E14     3.36836050303E21   1.14293124995E-7     -0.097418699   
  64.1992781446   28.3717777778   0.25822       3.63799899833    1.47686698653   19.0   2.55999308E14     3.41971905843E21   7.48597483084E-8     0.136346       
  64.1992781446   28.3821944444   0.36081       3.74693899083    1.46839458605   21.0   3.57707034E14     3.52212265138E21   1.01560073117E-7     0.2508853      
  64.1992781446   28.3926111111   0.53823       3.86098089594    1.47549252552   23.0   5.33601222E14     3.62932204219E21   1.47025040985E-7     0.1108591      
  64.1992781446   28.4030277778   0.65696       3.93249563937    1.49055169874   23.0   6.51310144E14     3.696545901E21     1.76194253079E-7     0.1010279      
  64.1992781446   28.4134444444   0.4445        3.95308406915    1.50560098553   24.0   4.406773E14       3.71589902501E21   1.1859237752E-7      -0.0248117     
  64.1992781446   28.4238611111   0.50699       3.97027143765    1.52712329306   26.0   5.02629886E14     3.73205515139E21   1.34679115289E-7     -0.29654521    
  64.1992781446   28.4342777778   0.44602       3.92950205106    1.54224549172   22.0   4.42184228E14     3.69373192799E21   1.19712051827E-7     -0.1849083     
  64.1992781446   28.4446944444   0.36585       3.90364860595    1.5490119075    21.0   3.6270369E14      3.66942968959E21   9.88447035866E-8     -0.1997302     
  64.1992781446   28.4551111111   0.67249       3.83813264777    1.56074877365   18.0   6.66706586E14     3.60784468891E21   1.84793593818E-7     -0.0148859     
  64.1992781446   28.4655277778   0.54656       3.65439517368    1.5536902269    15.0   5.41859584E14     3.43513146326E21   1.57740566786E-7     -0.2614218     
  64.1992781446   28.4759444444   0.35688       3.35215824598    1.54939568599   14.0   3.53810832E14     3.15102875122E21   1.12284228401E-7     -0.2568572     
  64.1992781446   28.4863611111   0.50796       3.11556108366    1.53346478283   14.0   5.03591544E14     2.92862741864E21   1.71954800667E-7     0.025249       
  64.1992781446   28.4967777778   0.49608       2.9627973449     1.51533897784   14.0   4.91813712E14     2.78502950421E21   1.7659192165E-7      0.0350816      
  64.1992781446   28.5071944444   0.31479       3.05778059931    1.48323268424   12.0   3.12082806E14     2.87431376335E21   1.08576457442E-7     0.1375843      
  64.1992781446   28.5176111111   0.1956        3.30931221567    1.47129233005   17.0   1.9391784E14      3.11075348273E21   6.23379001508E-8     0.24411        
  64.1992781446   28.5280277778   -0.079196     3.50980785795    1.46088391587   18.0   -7.85149144E13    3.29921938647E21   -2.37980277159E-8    0.3629913      
  64.1992781446   28.5384444444   -0.25877      3.5561294148     1.45628341799   17.0   -2.56544578E14    3.34276164991E21   -7.67462968851E-8    0.0153983      
  64.1992781446   28.5488611111   -0.29793      3.81729884815    1.46113304381   20.0   -2.95367802E14    3.58826091726E21   -8.23150291495E-8    -0.16980227    
  64.2110347409   27.6946944444   0.22196       1.43781331825    1.53370836092   21.0   2.20051144E14     1.35154451916E21   1.62814573165E-7     -0.0607531     
  64.2110347409   27.7051111111   0.20137       1.23588292212    1.53329003583   24.0   1.99638218E14     1.1617299468E21    1.71845632929E-7     -0.0736369     
  64.2110347409   27.7155277778   0.0625183     1.18958040693    1.53527005598   26.0   6.198064262E13    1.11820558252E21   5.54286649871E-8     -0.04488       
  64.2110347409   27.7259444444   0.0062944     1.17480022636    1.53436501062   22.0   6.24026816E12     1.10431221278E21   5.65081875199E-9     -0.0119181     
  64.2110347409   27.7363611111   -0.0324908    1.25512734949    1.53697564002   26.0   -3.221137912E13   1.17981970852E21   -2.73019503637E-8    -0.11924946    
  64.2110347409   27.7467777778   -0.00473725   1.36972580394    1.54157108616   23.0   -4.69650965E12    1.28754225571E21   -3.64765476953E-9    -0.0899262     
  64.2110347409   27.7571944444   -1.35845E-4   1.55723624175    1.55244278689   26.0   -1.34676733E11    1.46380206725E21   -9.20047429999E-11   -0.0281422     
  64.2110347409   27.7676111111   4.9493E-4     1.58582711899    1.56451600521   28.0   4.90673602E11     1.49067749185E21   3.29161475023E-10    -0.0169101     
  64.2110347409   27.7780277778   0.0669981     1.52291718231    1.56037236566   25.0   6.642191634E13    1.43154215137E21   4.6398854743E-8      0.05084516     
  64.2110347409   27.7884444444   0.0414318     1.35086964056    1.54793354776   23.0   4.107548652E13    1.26981746212E21   3.23475521051E-8     0.1975809      
  64.2110347409   27.7988611111   0.17406       1.16546366848    1.52623847485   21.0   1.72563084E14     1.09553584837E21   1.57514776222E-7     0.0325039      
  64.2110347409   27.8092777778   0.41263       1.1467849933     1.51348155337   23.0   4.09081382E14     1.0779778937E21    3.79489583591E-7     -0.15322674    
  64.2110347409   27.8196944444   0.53615       1.24718769696    1.50419277049   20.0   5.3153911E14      1.17235643514E21   4.53393775193E-7     -0.01807228    
  64.2110347409   27.8301111111   0.52611       1.53790181118    1.51384477401   23.0   5.21585454E14     1.44562770251E21   3.60802060652E-7     0.0538427      
  64.2110347409   27.8405277778   0.54404       1.91640739535    1.53653305503   21.0   5.39361256E14     1.80142295163E21   2.99408451253E-7     0.0069418      
  64.2110347409   27.8509444444   0.71443       2.08740814201    1.56029706667   17.0   7.08285902E14     1.96216365348E21   3.60971879559E-7     -0.14173502    
  64.2110347409   27.8613611111   0.62132       1.81802754126    1.55368280444   17.0   6.15976648E14     1.70894588878E21   3.60442452884E-7     -0.2062765     
